name,lat,lon,category
Shipmart Pte Ltd,1.2690936,103.8147233,supermarket
Cold Storage,1.2887675,103.8050186,supermarket
Kok Fah Technology Farm,1.3937537,103.7279865,supermarket
S-Power Mini Supermarket,1.3617131,103.8736873,supermarket
NTUC Fairprice,1.3604356,103.9891666,supermarket
NTUC FairPrice Xtra,1.3012205,103.9050905,supermarket
Cold Storage,1.300713,103.9053675,supermarket
Four Seasons Organic Market,1.3007334,103.9056839,supermarket
Shahid Mini Mart LLP,1.3601099,103.9344762,supermarket
All India,1.3080867,103.8543014,supermarket
Prime,1.4111068,103.897531,supermarket
,1.3476975,103.8872021,supermarket
NTUC Fairprice,1.2901076,103.8166471,supermarket
UnPackt 1st Zero Waste Store,1.4084145,103.7800647,supermarket
Sheng Siong,1.2984172,103.8035521,supermarket
,1.2963597,103.8065611,supermarket
Prime supermarket,1.3340029,103.8707323,supermarket
,1.3425138,103.8758827,supermarket
,1.2960082,103.8112632,supermarket
NTUC Fairprice,1.3867212,103.9090795,supermarket
7-Eleven,1.3908699,103.8899724,convenience_store
7-Eleven,1.3939865,103.8892811,convenience_store
Shell Shop,1.3916146,103.8927199,convenience_store
7-Eleven,1.3857165,103.9023251,convenience_store
newecon minimart,1.395191,103.8993078,convenience_store
Cheers,1.3856259,103.901657,convenience_store
7-Eleven,1.3904025,103.9013531,convenience_store
Mandarin Gallery,1.3020303,103.8366424,convenience_store
7-Eleven,1.3001872,103.8522224,convenience_store
Cheers,1.4489312,103.8200046,convenience_store
Cheers,1.4481249,103.8190277,convenience_store
Cold Storage,1.4528827,103.8169615,convenience_store
7-Eleven,1.370052,103.957437,convenience_store
7-Eleven,1.3566164,103.7523068,convenience_store
7-Eleven,1.2472062,103.8397265,convenience_store
7-Eleven,1.3418641,103.7027677,convenience_store
7-Eleven,1.3018284,103.853275,convenience_store
,1.325298,103.9314399,convenience_store
Cheers,1.2834881,103.8348084,convenience_store
Mama shop,1.3206824,103.8537683,convenience_store
Cheers,1.3212284,103.853153,convenience_store
Cheers,1.3233245,103.8524309,convenience_store
7-Eleven,1.2891697,103.7779041,convenience_store
7-Eleven,1.387565,103.8693245,convenience_store
7-Eleven,1.3331337,103.7904332,convenience_store
Cheers,1.3705495,103.8281707,convenience_store
7-Eleven,1.3305448,103.774976,convenience_store
,1.3437978,103.6911508,convenience_store
Gift shop,1.2842153,103.8655352,convenience_store
Barrage Cove,1.28028,103.8705782,convenience_store
7-Eleven,1.3276428,103.9038308,convenience_store
7-Eleven,1.305747,103.829954,convenience_store
7-Eleven,1.2897593,103.8379057,convenience_store
Rivergate Grocer,1.290507,103.8366608,convenience_store
7-Eleven,1.2969497,103.8557045,convenience_store
7-Eleven,1.2977694,103.8553052,convenience_store
Pasir Ris Minimart,1.3747713,103.9363808,convenience_store
7-Eleven,1.4403443,103.8008888,convenience_store
Cheers,1.3035244,103.773937,convenience_store
7-Eleven,1.4403061,103.801276,convenience_store
7-Eleven,1.4294302,103.8356293,convenience_store
7-Eleven,1.3097564,103.7685356,convenience_store
7-Eleven,1.3199937,103.9445768,convenience_store
,1.2871703,103.8394515,convenience_store
7-Eleven,1.314015,103.988881,convenience_store
7-Eleven,1.2561745,103.8211279,convenience_store
7-Eleven,1.3270991,103.9459575,convenience_store
7-Eleven,1.3098736,103.9010777,convenience_store
Lim's Provisions,1.3777984,103.8963021,convenience_store
7-Eleven,1.3013753,103.852723,convenience_store
7-Eleven,1.3155475,103.8508454,convenience_store
Cheers,1.2769745,103.8437294,convenience_store
Shell Select,1.3999265,103.8178415,convenience_store
7-Eleven,1.3110419,103.7952716,convenience_store
7-Eleven,1.3646143,103.8660598,convenience_store
7-Eleven,1.3315252,103.947838,convenience_store
Cheers,1.3647098,103.8902848,convenience_store
7-Eleven,1.3127092,103.8807011,convenience_store
7-Eleven,1.3155119,103.883199,convenience_store
7-Eleven,1.3791325,103.955461,convenience_store
First Price,1.3415762,103.6917601,convenience_store
7-Eleven,1.2748915,103.8000162,convenience_store
,1.3438042,103.69379,convenience_store
buzz,1.2925999,103.7685149,convenience_store
7-Eleven,1.2925966,103.7683661,convenience_store
7-Eleven,1.2965738,103.8543736,convenience_store
7-Eleven,1.2870119,103.8481915,convenience_store
7-Eleven,1.3034544,103.851324,convenience_store
7-Eleven,1.3118828,103.9005456,convenience_store
7-Eleven,1.3502318,103.8689864,convenience_store
7-Eleven,1.2796702,103.8475518,convenience_store
7-Eleven,1.2821667,103.8458997,convenience_store
7-Eleven,1.2811559,103.8451247,convenience_store
7-Eleven,1.2802562,103.8414987,convenience_store
7-Eleven,1.2754212,103.8441447,convenience_store
7-Eleven,1.2788217,103.8433906,convenience_store
Cheers,1.307192,103.7903982,convenience_store
7-Eleven,1.3114743,103.7884805,convenience_store
7-Eleven,1.2975015,103.8005442,convenience_store
Cheers,1.354283,103.9884402,convenience_store
Cheers,1.2764424,103.8357617,convenience_store
7-Eleven,1.3481139,103.6853331,convenience_store
Cheers,1.3428422,103.6821772,convenience_store
7-Eleven,1.3771841,103.7729834,convenience_store
7-Eleven,1.38399,103.7705042,convenience_store
7-Eleven,1.3847337,103.7447461,convenience_store
Cheers,1.3855644,103.744521,convenience_store
7-Eleven,1.2923388,103.8407982,convenience_store
,1.3519797,103.7539236,convenience_store
7-Eleven,1.341499,103.6908263,convenience_store
7-Eleven,1.3359012,103.6959311,convenience_store
7-Eleven,1.3577895,103.7606314,convenience_store
7-Eleven,1.288225,103.8489139,convenience_store
7-Eleven,1.2920518,103.850905,convenience_store
,1.3582276,103.9861175,convenience_store
7-Eleven,1.3118391,103.8718124,convenience_store
Cheers,1.311553,103.7949131,convenience_store
7-Eleven,1.2750389,103.8429425,convenience_store
7-Eleven,1.3115958,103.7783354,convenience_store
Grab & GO,1.3114964,103.8150692,convenience_store
Mandai Mart,1.4046763,103.7909244,convenience_store
Mandai Mart,1.4039572,103.7889145,convenience_store
7-Eleven,1.322278,103.770644,convenience_store
7-Eleven,1.2996415,103.8537643,convenience_store
7-Eleven,1.3003539,103.855331,convenience_store
Shell Select,1.3502661,103.7384701,convenience_store
7-Eleven,1.3508971,103.7559191,convenience_store
7-Eleven,1.3713906,103.8290006,convenience_store
7-Eleven,1.2912995,103.8584203,convenience_store
Guardian,1.2928333,103.8532762,convenience_store
7-Eleven,1.359123,103.7520715,convenience_store
7-Eleven,1.2572896,103.8112414,convenience_store
7-Eleven,1.3051967,103.8532665,convenience_store
7-Eleven,1.3310896,103.7951477,convenience_store
7-Eleven,1.339971,103.7738201,convenience_store
7-Eleven,1.3502177,103.7242131,convenience_store
Hao Mart,1.450132,103.8228882,convenience_store
Cheers,1.265124,103.8203571,convenience_store
7-Eleven,1.2848018,103.8466072,convenience_store
7-Eleven,1.298358,103.8560343,convenience_store
Midtown Mart,1.290899,103.8574196,convenience_store
Cheers,1.3033085,103.7918559,convenience_store
Supreme Mini Mart,1.3034883,103.7924467,convenience_store
7-Eleven,1.3060517,103.7909615,convenience_store
7-Eleven,1.3291,103.886845,convenience_store
Chop Seng Cheong,1.3291771,103.8867176,convenience_store
JMart,1.3288928,103.8871562,convenience_store
7-Eleven,1.3786827,103.9417737,convenience_store
7-Eleven,1.3082461,103.909849,convenience_store
Shell Select,1.3126508,103.9266349,convenience_store
Cheers,1.3109904,103.9203371,convenience_store
7-Eleven,1.3120298,103.9224284,convenience_store
FairPrice,1.3283589,103.9396233,convenience_store
7-Eleven,1.3065884,103.8286065,convenience_store
7-Eleven,1.3048499,103.823337,convenience_store
7-Eleven,1.3076538,103.8849385,convenience_store
Good Price Centre,1.3330593,103.8788019,convenience_store
Cheers,1.3610339,103.874011,convenience_store
7-Eleven,1.3606591,103.8739181,convenience_store
7-Eleven,1.3147383,103.8909841,convenience_store
HAO mart,1.3128031,103.8813005,convenience_store
B&S MiniMart Private LTD,1.31251,103.8795631,convenience_store
7-Eleven,1.3121626,103.8772837,convenience_store
7-Eleven,1.3212974,103.9025998,convenience_store
7-Eleven,1.3850974,103.766586,convenience_store
7-Eleven,1.3543007,103.8788923,convenience_store
7-Eleven,1.3541471,103.8787196,convenience_store
7-Eleven,1.2847087,103.8329529,convenience_store
Cheers,1.2947522,103.816423,convenience_store
JC Super Market,1.3321284,103.8831091,convenience_store
7-Eleven,1.3225036,103.8637244,convenience_store
Fair Price,1.3624863,103.8682345,convenience_store
Wall's,1.2821571,103.8450963,convenience_store
Cheers,1.2826835,103.8456465,convenience_store
7-Eleven,1.2839565,103.8479186,convenience_store
7-Eleven,1.2859771,103.8491466,convenience_store
,1.2827764,103.8487351,convenience_store
7-Eleven,1.4307556,103.8329218,convenience_store
Cheers,1.280686,103.8501924,convenience_store
7-Eleven,1.353351,103.8346521,convenience_store
Shell Select,1.3481748,103.83831,convenience_store
Cheers,1.3579508,103.8283545,convenience_store
I-Tec Supermart,1.2942554,103.8421912,convenience_store
7-Eleven,1.3004629,103.859304,convenience_store
I-Tec Supermart,1.3017634,103.8584284,convenience_store
7-Eleven,1.3038295,103.8611162,convenience_store
7-Eleven,1.4441894,103.7901405,convenience_store
Goutham Minimart,1.3088269,103.856316,convenience_store
7-Eleven,1.2951737,103.8294773,convenience_store
Shell Select,1.3723686,103.7634365,convenience_store
7-Eleven,1.385475,103.7464877,convenience_store
Cheers,1.2844459,103.8444848,convenience_store
Cheers,1.2838319,103.8433875,convenience_store
7-Eleven,1.3145504,103.8572888,convenience_store
Phoon Huat,1.3119239,103.7969327,convenience_store
7-Eleven,1.2851032,103.8293522,convenience_store
Phoon Huat,1.3014536,103.8523516,convenience_store
Cheers,1.3068568,103.8024214,convenience_store
7-Eleven,1.3008615,103.8408781,convenience_store
7-Eleven,1.3120241,103.7600319,convenience_store
7-Eleven,1.3240446,103.8518318,convenience_store
7-Eleven,1.3067191,103.8291046,convenience_store
Cheers,1.3266749,103.8427447,convenience_store
Cheers,1.3221871,103.8526813,convenience_store
Fei Qian Minimart,1.3224803,103.8526399,convenience_store
7-Eleven,1.3246754,103.8533577,convenience_store
Annai Super Mart,1.3242515,103.8529848,convenience_store
I-Tec Supermart,1.3249018,103.8504928,convenience_store
7-Eleven,1.350428,103.7190502,convenience_store
Choices,1.342261,103.7372633,convenience_store
7-Eleven,1.3567245,103.9902702,convenience_store
Octobox,1.3473643,103.6807733,convenience_store
7-Eleven,1.3915801,103.8951149,convenience_store
Shopping Bugis,1.3001656,103.8544698,convenience_store
Chocolate Gallery,1.2717482,103.8426259,convenience_store
7-Eleven,1.3540632,103.9598239,convenience_store
Hao Mart,1.3518919,103.9611685,convenience_store
7-Eleven,1.2739777,103.801674,convenience_store
,1.2794213,103.8277394,convenience_store
7-Eleven,1.3006848,103.8383985,convenience_store
7-Eleven,1.3130273,103.8600133,convenience_store
Cheers,1.380029,103.8487786,convenience_store
Cheers,1.3693398,103.8498281,convenience_store
7-Eleven,1.302624,103.8579868,convenience_store
7-Eleven,1.3114473,103.8599536,convenience_store
Everyday mart,1.3114708,103.8599756,convenience_store
Rong Xing Mini Mart,1.2882371,103.8152576,convenience_store
7-Eleven,1.4051692,103.8975981,convenience_store
Cheers,1.4369073,103.7859705,convenience_store
Eco Mart,1.289742,103.8379718,convenience_store
7-Eleven,1.2894281,103.8171902,convenience_store
Mini Mart,1.3731238,103.8880533,convenience_store
7-Eleven,1.3748828,103.8869975,convenience_store
Cheers,1.3715821,103.8936466,convenience_store
7-Eleven,1.3589276,103.8871356,convenience_store
7-Eleven,1.3450468,103.7034605,convenience_store
7-Eleven,1.3371458,103.7018463,convenience_store
MiniMart,1.3789932,103.8840744,convenience_store
7-Eleven,1.2941772,103.8422269,convenience_store
7-Eleven,1.3051094,103.8533778,convenience_store
7-Eleven,1.3073575,103.9068179,convenience_store
Cheers,1.3769862,103.7626473,convenience_store
7-Eleven,1.3754527,103.7653854,convenience_store
7-Eleven,1.3148534,103.7645946,convenience_store
7-Eleven,1.2886362,103.815904,convenience_store
7-Eleven,1.2869393,103.8538279,convenience_store
Shell Shop,1.3476219,103.7648306,convenience_store
Cheers,1.2673683,103.8156218,convenience_store
Qmart,1.2863878,103.8033436,convenience_store
Cheers,1.286825,103.8013466,convenience_store
Cheers,1.3024698,103.8738206,convenience_store
Shine Korea,1.3019884,103.8764724,convenience_store
7-Eleven,1.2828542,103.850533,convenience_store
7-Eleven,1.2933127,103.8595266,convenience_store
Lit Heng Seng Minimart,1.3320923,103.9139143,convenience_store
Top Plus Supermarket,1.332067,103.9144393,convenience_store
Bee Kee Hong KongThiam Sim,1.3328982,103.9137964,convenience_store
7-Eleven,1.2895584,103.855939,convenience_store
7-Eleven,1.3981942,103.747326,convenience_store
Vaseegara Traders Pte Ltd,1.3331052,103.9144664,convenience_store
Fook Ann Siang Medicine & Trading Co.,1.3325325,103.9141909,convenience_store
Chee Hoe Seng Minimart,1.3313109,103.9100487,convenience_store
7-Eleven,1.3313502,103.9096332,convenience_store
7-Eleven,1.3546862,103.8313372,convenience_store
7-Eleven,1.2857395,103.8267858,convenience_store
Kuriya Market,1.3508557,103.8717903,convenience_store
7-Eleven,1.3322504,103.8677915,convenience_store
Lion Mart,1.3677806,103.9703627,convenience_store
7-Eleven,1.2801114,103.8499881,convenience_store
Phoon Huat,1.3710725,103.8946061,convenience_store
Xiang Xiang Vegetarian Food,1.3715839,103.8932571,convenience_store
FairPrice,1.3712241,103.8563719,convenience_store
Hao Mart,1.2837098,103.8159294,convenience_store
Phoon Huat,1.283797,103.8174877,convenience_store
RedMan,1.3068507,103.7884761,convenience_store
RedMan,1.3524681,103.8732755,convenience_store
Phoon Huat,1.3679146,103.8514987,convenience_store
Phoon Huat,1.3140344,103.7625606,convenience_store
Phoon Huat,1.4314962,103.7743811,convenience_store
Phoon Huat,1.3433847,103.9536533,convenience_store
Phoon Huat,1.3165805,103.8809279,convenience_store
Phoon Huat,1.3412499,103.846986,convenience_store
7-Eleven,1.2985134,103.8391586,convenience_store
Cheers,1.3633294,103.888092,convenience_store
7-Eleven,1.3591664,103.9551593,convenience_store
Khan Products,1.3092573,103.8550398,convenience_store
Aysha,1.3093317,103.8546221,convenience_store
Minimart,1.3094035,103.8545188,convenience_store
Al-Amin,1.309381,103.854554,convenience_store
Bangala Stores,1.3099626,103.8545664,convenience_store
7-Eleven,1.2772216,103.8367959,convenience_store
7-Eleven,1.3500428,103.7012145,convenience_store
7-Eleven,1.3014617,103.8366407,convenience_store
7-Eleven,1.2841464,103.8525887,convenience_store
The Real Wholesale Mart,1.3540027,103.7187528,convenience_store
Provisions,1.3046448,103.8088431,convenience_store
7-Eleven,1.3207529,103.7468643,convenience_store
7-Eleven,1.2788141,103.8486232,convenience_store
DS Mini Mart,1.3124705,103.8723706,convenience_store
Cosway,1.314167,103.8707355,convenience_store
Cheers,1.3059449,103.8608461,convenience_store
Li Feng Yuan Minimart,1.327763,103.8852456,convenience_store
7-Eleven,1.2494329,103.8217964,convenience_store
Kumaran Mini Mart,1.3506934,103.7200342,convenience_store
7-Eleven,1.3364251,103.8890361,convenience_store
7-Eleven,1.3500695,103.731428,convenience_store
Cheers,1.3957883,103.8920609,convenience_store
,1.3982442,103.878013,convenience_store
7-Eleven,1.3272075,103.8466337,convenience_store
7-Eleven,1.2907524,103.8583951,convenience_store
Shine Korea,1.290933,103.8584033,convenience_store
Cheers,1.3162934,103.8369559,convenience_store
Star Mart,1.3187818,103.8335938,convenience_store
7-Eleven,1.280156,103.8540257,convenience_store
Haveen Minimart Pte Ltd,1.3490258,103.7296149,convenience_store
7-Eleven,1.288768,103.8475049,convenience_store
Shine Korea,1.2639548,103.8202174,convenience_store
Hao Mart,1.373593,103.7737256,convenience_store
Sri Selvi,1.3474419,103.8735513,convenience_store
Koryo Mart,1.3924726,103.8949003,convenience_store
7-Eleven,1.4059392,103.9026609,convenience_store
7-Eleven,1.3624203,103.7512257,convenience_store
Sri Murugan,1.4300361,103.836616,convenience_store
EZ Home Products Pte Ltd,1.3915539,103.8932506,convenience_store
7-Eleven,1.3177775,103.8436953,convenience_store
7-Eleven,1.3329424,103.8491932,convenience_store
on 2nd floor,1.3318126,103.8791979,convenience_store
Cheers,1.2892261,103.8472599,convenience_store
7-Eleven,1.2777381,103.8473906,convenience_store
Mini Mart,1.3564661,103.9456642,convenience_store
IKEA Swedish Food Market,1.3735867,103.9325304,convenience_store
Scootz,1.2873618,103.8134788,convenience_store
7-Eleven,1.2944945,103.8601957,convenience_store
7-Eleven,1.2845726,103.84676,convenience_store
7-Eleven,1.3079861,103.8624348,convenience_store
,1.3041405,103.7825227,convenience_store
7-Eleven,1.2884012,103.8492155,convenience_store
7-Eleven,1.3441026,103.720077,convenience_store
7-Eleven,1.3199037,103.8433104,convenience_store
7-Eleven,1.3036665,103.849989,convenience_store
Cheers,1.3133865,103.8612262,convenience_store
Cheers,1.2965756,103.8539341,convenience_store
Sri Murugan Trading,1.3363953,103.7556839,convenience_store
7-Eleven,1.3726048,103.9317635,convenience_store
GG Mart,1.3263796,103.8486257,convenience_store
7-Eleven,1.3043671,103.9238404,convenience_store
7-Eleven,1.3041442,103.8323083,convenience_store
7-Eleven,1.3423578,103.7761327,convenience_store
Hao mart,1.2884015,103.8185263,convenience_store
Marine Villa Express,1.303802,103.9124606,convenience_store
Ai Jai Grocery & Minimart,1.3267877,103.9190219,convenience_store
Jasons Deli,1.3040771,103.8316123,convenience_store
7-Eleven,1.2812461,103.8105454,convenience_store
Cheers,1.3000215,103.9077224,convenience_store
Tenaga mini mart,1.3323285,103.9061071,convenience_store
7-Eleven,1.3458874,103.7008018,convenience_store
7-Eleven,1.337581,103.9220124,convenience_store
Cheers,1.324381,103.9292908,convenience_store
